app_id,game_name,review_text,sentiment_score,sentiment_label,sentiment_confidence,review_helpful,review_timestamp,processed_timestamp
1172620,Sea of Thieves,"If you can find 1-3 people to play with and you're all on the same wavelength, this is the best party game out there.",0.9678075909614563,positive,0.9678075909614563,0,2025-08-24 14:56:57+00,2025-09-18 15:36:24.959878+00
730,Counter-Strike 2,"the game's actually pretty fun, runs smooth and fps is solid. movement and shooting feel nice. only downside is the cheaters, there's a lot of them lately and it kinda ruins matches. if you're brazilian, i'd say go play on gamersclub. if you're in europe or whatever, faceit is the better option. premier's not really the best place to play right now.",0.6659754514694214,positive,0.6659754514694214,0,2025-09-16 00:31:44+00,2025-09-18 15:36:25.09367+00
1172620,Sea of Thieves,"Cant even PVP any more without tons of PVE interference on open world.  Came back after 3 years and the devs have made some significant changes.  60 to 70 percent of my PVP encounters are interrupted by skeleton ships, megs etc.  Often 2 or more!  Even occasionally happens in hourglass.  They even seem to target either you or your opponent specifically,  ruining the fight either way.  Too much interference during open world PVP",-0.8419599533081055,negative,0.8419599533081055,0,2025-08-27 05:32:48+00,2025-09-18 15:36:25.236856+00
730,Counter-Strike 2,game is full of cheaters and generally bad. don't bother - save your time.,-0.934752881526947,negative,0.934752881526947,0,2025-09-15 23:07:34+00,2025-09-18 15:36:25.319012+00
1172620,Sea of Thieves,Great fun playing with friends/family with it being crossplay with PS/Xbox.,0.9816889762878418,positive,0.9816889762878418,0,2025-08-30 23:46:49+00,2025-09-18 15:36:25.397939+00
1172620,Sea of Thieves,"i have about 120 games in my steam account and 1600 hours in sea of bugs ... all the bugs from all of my games combined are less than the amount of bugs i ve seen in this trash of a game
All the bugs i ve seen in my other 120 games <<<< Bugs in sea of bugs .... and im not gonna even mention the Huge cheaters problem on this game EVEN AFTER NEW ANTI CHEAT SYSTEM",-0.8678394556045532,negative,0.8678394556045532,0,2025-09-15 10:32:10+00,2025-09-18 15:36:55.631323+00
1172620,Sea of Thieves,Trying to play this with my 2 children requires I manage 3 separate Microsoft/xbox accounts along with 3 separate associated email accounts on top of the 3 separate Steam accounts. It's an absolute nightmare to have to log in to all every time and try to get them to link up. There's no excuse for requiring an Xbox account for this game if you're playing on Steam. I'll easily spend 30 minutes trying to get into all the accounts just to have them fail the invite to the game. It's such a pain and I absolutely hate this game because of it! It's unplayable because there's too many layers you have to fight your way through to access the game.,-0.7810536026954651,negative,0.7810536026954651,0,2025-08-21 03:41:40+00,2025-09-18 15:36:55.835647+00
730,Counter-Strike 2,"Possibly the greatest game of all time, entirely ruined by cheaters, racists and toxic teammates.",-0.9202779531478882,negative,0.9202779531478882,0,2025-09-15 20:58:21+00,2025-09-18 15:36:55.914137+00
1172620,Sea of Thieves,"CAN I PLEASE SHOOOOOOOOOOT WHEN SOMEONE BOARDS. Fucking garbage ass unstable 80 ping trash childrens game. Fucking hell, how bad can you handle a good core mechanic.",-0.9670658707618713,negative,0.9670658707618713,0,2025-09-17 20:11:20+00,2025-09-18 15:36:56.026305+00
730,Counter-Strike 2,"premier elo bajo es una mierda, todos son unos baiters hdp, ojala se caguen extinguiendo los br´s y todo su pais de monos de mierda",0,neutral,0.8600484132766724,0,2025-09-15 17:45:15+00,2025-09-18 15:36:56.148343+00
1172620,Sea of Thieves,"Very good game has some issues with hackers and bad updates but theres alot to look forward too, and many cool things coming.",0.9499951004981995,positive,0.9499951004981995,0,2025-09-17 02:13:24+00,2025-09-18 15:36:56.24279+00
1172620,Sea of Thieves,"Few games can have you laughing and singing with friends and in the drop of a hat have your heart racing as you defend yourself from other pirates. The game used to feel like a sandbox, where it was up to you and your friends to make the adventure, i'm excited to see what else has come to the seas",0.926601767539978,positive,0.926601767539978,0,2025-09-16 23:44:58+00,2025-09-18 15:36:56.380828+00
730,Counter-Strike 2,"this game is the best so far im hoping to get more hours and i love getting all of these while playing so far

Influenza

Common cold

COVID-19

Tuberculosis

Pneumonia

Whooping cough

Measles

Mumps

Rubella

Chickenpox

Shingles

Hepatitis A

Hepatitis B

Hepatitis C

Hepatitis D

Hepatitis E

HIV

AIDS

Syphilis

Gonorrhea

Chlamydia

Trichomoniasis

Human papillomavirus (HPV)

Genital herpes

Dengue fever

Yellow fever

Ebola

Zika virus

Malaria

Cholera

Plague

Leprosy

Lyme disease

Tetanus

Diphtheria

Polio

Rabies

Cancers

Lung cancer

Breast cancer

Prostate cancer

Pancreatic cancer

Liver cancer

Kidney cancer

Bladder cancer

Stomach cancer

Colon cancer

Rectal cancer

Cervical cancer

Ovarian cancer

Testicular cancer

Brain cancer

Bone cancer

Skin cancer

Melanoma

Thyroid cancer

Esophageal cancer

Gallbladder cancer

Nasal and sinus cancer

Hodgkin’s lymphoma

Non-Hodgkin’s lymphoma

Leukemia

Neurological Disorders

Epilepsy

Parkinson’s disease

Alzheimer’s disease

Dementia

Stroke

Multiple sclerosis

Migraine

Cluster headache

Tension headache

Amyotrophic lateral sclerosis (ALS)

Huntington’s disease

Cerebral palsy

Narcolepsy

Restless legs syndrome

Stiff person syndrome

Tourette’s syndrome

Guillain-Barré syndrome

Mental Health Conditions

Depression

Major depressive disorder

Bipolar disorder

Anxiety disorder

Panic disorder

Obsessive-compulsive disorder (OCD)

Post-traumatic stress disorder (PTSD)

Schizophrenia

Schizoaffective disorder

Borderline personality disorder

Antisocial personality disorder

Eating disorders

Anorexia nervosa

Bulimia nervosa

Binge eating disorder

Attention deficit hyperactivity disorder (ADHD)

Autism spectrum disorder (ASD)

Respiratory Conditions

Asthma

Chronic obstructive pulmonary disease (COPD)

Bronchitis

Emphysema

Pulmonary fibrosis

Asbestosis

Pneumothorax

Digestive System Conditions

Gastroesophageal reflux disease (GERD)

Irritable bowel syndrome (IBS)

Crohn’s disease

Ulcerative colitis

Celiac disease

Peptic ulcers

Gallstones

Appendicitis

Pancreatitis

Liver cirrhosis

Hemorrhoids

Constipation

Diarrhea

Indigestion

Bloating

Cardiovascular Conditions

Hypertension

Hypotension

Heart failure

Coronary artery disease

Arrhythmia

Atrial fibrillation

Angina

Myocardial infarction (heart attack)

Peripheral artery disease

Stroke

Endocrine & Metabolic Disorders

Diabetes type 1

Diabetes type 2

Gestational diabetes

Hypothyroidism

Hyperthyroidism

Graves’ disease

Hashimoto’s thyroiditis

Cushing’s syndrome

Addison’s disease

Polycystic ovary syndrome (PCOS)

Obesity

High cholesterol

Skin Conditions

Acne

Eczema

Psoriasis

Vitiligo

Rosacea

Fungal nail infection

Athlete’s foot

Ringworm

Cold sores

Warts

Sunburn

Skin cancer

Melanoma

Musculoskeletal Disorders

Arthritis

Osteoarthritis

Rheumatoid arthritis

Osteoporosis

Fibromyalgia

Gout

Scoliosis

Herniated disc

Muscular dystrophy

Urinary & Reproductive Conditions

Urinary tract infection (UTI)

Kidney stones

Kidney failure

Bladder infection

Prostate enlargement (BPH)

Endometriosis

Polycystic kidney disease

Infertility

Erectile dysfunction

Blood & Immune Disorders

Anemia

Sickle cell disease

Hemophilia

Leukemia

Lymphoma

Lupus

Rheumatic fever

Autoimmune disorders

Symptoms (not diseases themselves)

Fever

Fatigue

Weight loss

Weight gain

Headache

Nausea

Vomiting

Diarrhea

Constipation

Cough

Shortness of breath

Chest pain

Dizziness

Insomnia

Sweating

Pain

Itching

Swelling",0.7881597280502319,positive,0.7881597280502319,0,2025-09-15 10:29:19+00,2025-09-18 15:36:57.249508+00
1172620,Sea of Thieves,"I have been playing off and on since the Alpha release.  To see where this game is now from when it began is a testament to the developers and Microsoft for backing this game fully from Day 1.  If you haven't played before or haven't in a long time, it's definitely worth jumping in.",0.9676820039749146,positive,0.9676820039749146,0,2025-09-16 16:37:49+00,2025-09-18 15:36:57.36602+00
730,Counter-Strike 2,"The most useless company ever, 0 progress, 0 work on the game, no maps, killed the most fun gun game maps from CS GO, which is a copy - paste job ... TRASH !",-0.9532797336578369,negative,0.9532797336578369,0,2025-09-13 20:18:26+00,2025-09-18 15:36:57.465816+00
1172620,Sea of Thieves,"no latam servers, Colombia pings is more than 100ms, not a rival for NA players",0,neutral,0.6533359885215759,0,2025-09-16 03:45:32+00,2025-09-18 15:37:27.602709+00
730,Counter-Strike 2,"cheater almost every other game, glitches , bugs, drops are cheap , crashed while in match locked me out for a day and I am angry cause I am addicted .",-0.9312654137611389,negative,0.9312654137611389,0,2025-09-13 17:38:14+00,2025-09-18 15:37:27.687348+00
1172620,Sea of Thieves,"This game is one of the most fun games I have ever played. I realized that this is one of those games that has enough CPU and real enemies that it becomes almost perfect. Whether playing with friends, or on your own, it is perfection.",0.9851639270782471,positive,0.9851639270782471,0,2025-09-16 00:03:07+00,2025-09-18 15:37:27.783463+00
730,Counter-Strike 2,nice game but it can be little toxic but its fun,0.6107956171035767,positive,0.6107956171035767,0,2025-09-13 11:40:23+00,2025-09-18 15:37:27.856038+00
1172620,Sea of Thieves,"One of a kind game. The more you play the more fun you'll have. From the gut wrenching feeling of losing all of your loot fair and square and getting outplayed, to passing that feeling on to other players is wonderful. Pirate game for life.",0.926063597202301,positive,0.926063597202301,0,2025-09-15 23:59:03+00,2025-09-18 15:37:27.959773+00
730,Counter-Strike 2,not gonna lie i fight more with my team mates than the opposing team but still a solid game.,0.5899223685264587,positive,0.5899223685264587,0,2025-09-12 18:44:24+00,2025-09-18 15:37:28.044914+00
1172620,Sea of Thieves,"Behold, I embark’d, and to mine own vessel did repair, there to contend with pirates clad in hues most strange. A draught of tea I took, and thought to set my ship adrift in sport; yet, alas, I did miscarry. A game most wondrous, though I would entreat it ask not five hours’ labour for but a single tale.",0,neutral,0.5387758016586304,0,2025-09-15 19:59:52+00,2025-09-18 15:37:28.165495+00
730,Counter-Strike 2,shity ass game infested with cheaters play faceit,-0.9453925490379333,negative,0.9453925490379333,0,2025-09-12 18:09:03+00,2025-09-18 15:37:28.240674+00
730,Counter-Strike 2,The Community is hit or miss if you get toxic lobbies but the game itself is quite fun,0.5125449895858765,positive,0.5125449895858765,0,2025-09-11 21:08:18+00,2025-09-18 15:37:28.327101+00
730,Counter-Strike 2,"uhh.... This game is for furries, nerds, or russians.

Anyways, this game makes me mad when i loose.",-0.9050164222717285,negative,0.9050164222717285,0,2025-09-11 19:26:20+00,2025-09-18 15:37:28.410074+00
1172620,Sea of Thieves,the game stinks. I literally cannot hit people and am always lagging even when my wifi is working. yall suck at developing games.,-0.9626129865646362,negative,0.9626129865646362,0,2025-09-15 03:18:45+00,2025-09-18 15:37:58.702129+00
1172620,Sea of Thieves,"fun, kinda boring at start if you dont have friends but once you level the different guilds up i feel like itll get way better",0.8875189423561096,positive,0.8875189423561096,0,2025-09-14 22:17:46+00,2025-09-18 15:37:58.782121+00
1172620,Sea of Thieves,"Difficult bun fun to get into, I do recommend.",0.7326065897941589,positive,0.7326065897941589,0,2025-09-14 19:30:40+00,2025-09-18 15:37:58.854917+00
730,Counter-Strike 2,This epik game (once many years ago) is only played by addicts + idiots with cheats - long live VALVe the idiots over all idiots !!!,-0.9286757111549377,negative,0.9286757111549377,0,2025-09-11 13:55:10+00,2025-09-18 15:37:58.944763+00
1172620,Sea of Thieves,"Got frustrated a while back (1-3 years ago) when I first tried it due to griefing from other players/crews.

Decided to give it another go recently. I'm certainly glad I did. You meet a few, shall we say, 'quirky' players and sometimes just some bloodthirsty crews who'll sink you no matter what. But honestly, I've generally had good luck with crossing paths with relatively decent folk and chill crews who're doing the same as me - enjoying this wondrous gem of a game.

I gotta hand it to Rare: they really nailed this one. The art style is perfect for this game. Not trying to be too realistic nor too cartoony (think Fortnite), but just perfect. The sea and ocean mechanics are the best in any ocean genre I've played to date. The ships are great and jumping in for a bit of adventure is easy - no needless grinding of resources or hoarding of ammo and food. Just load up, pick a voyage, or just set sail and see where the wind takes you.

I love the emergent gameplay. Even a 'routine' merchant voyage can lead to epic adventures beyond imagining that leave me excited to tell the tale after I log out.

If you've been on the fence about this title, jump in. It's a great game and can always use more good captains.",0.4814090132713318,positive,0.4814090132713318,0,2025-09-14 17:50:17+00,2025-09-18 15:37:59.268854+00
730,Counter-Strike 2,"The goal of the game is to die as quickly as possible and then vote kick those teammates who refuse to do the same... while insulting them in many languages. Obviously there are a lot of good players in the game. I had so much fun and i really like the game, it has been around for 25 years or so now!

",0.6382369995117188,positive,0.6382369995117188,0,2025-09-11 08:45:20+00,2025-09-18 15:37:59.380145+00
1172620,Sea of Thieves,the game has a many glitch and he locked my account For no reason i play for 5 hour and i join the game he locked my account For no reason this is my review  and try many time to unlocked account i cant,-0.9129523634910583,negative,0.9129523634910583,0,2025-09-14 17:26:08+00,2025-09-18 15:37:59.476786+00
730,Counter-Strike 2,The perfect fps game... disregarding how much valve cares about the game,0.7794791460037231,positive,0.7794791460037231,0,2025-09-11 02:09:06+00,2025-09-18 15:37:59.556415+00
1172620,Sea of Thieves,Not really intuitive or kind to new players. Some controls and mechanics feel clunky and disruptive.,-0.872992992401123,negative,0.872992992401123,0,2025-09-14 13:27:20+00,2025-09-18 15:37:59.640892+00
730,Counter-Strike 2,games great honestly ive played around 150 games now and havent ran into a single cheater wow this game has one of the best anticheats ive ever seen i love playing this game legit so much its so fun everyone should get this game and play it legit because you cannot hack in this game,0.977969765663147,positive,0.977969765663147,0,2025-09-11 01:26:06+00,2025-09-18 15:37:59.753801+00
1172620,Sea of Thieves,"Very fun game, lots of sweaty players, but very fun nonetheless
",0.9528918266296387,positive,0.9528918266296387,0,2025-09-13 18:50:11+00,2025-09-18 15:38:29.874638+00
730,Counter-Strike 2,"pros: screaming russians, Looks shinier

cons: Still full of cheaters (VAC is blind), Team comms unchanged – still 90% screaming, 10% “rush B.”",-0.5017451643943787,negative,0.5017451643943787,0,2025-09-10 20:19:14+00,2025-09-18 15:38:29.968365+00
1172620,Sea of Thieves,"yes, great game i can drink, drive without a license, shoot and curse others at the same time without any consequences (as long as i dont get caught) you can get you Ship stuck on a rock while you are drunk, and your friends will get mad at you for getting the boat stuck and unable to sink it, but anyway you dont care and keep drinking and singing pirate songs so yes it's a great ARGH/10",0.5989664793014526,positive,0.5989664793014526,0,2025-09-13 17:35:21+00,2025-09-18 15:38:30.110404+00
730,Counter-Strike 2,"CS2. lets go back in time. Cs Go the beatiful game we all loved. A game with a good pro stage, good accurracy, beatiful memories and a whole lot of fun. All of this was ruined the day when this fucking peice of crap was realesed. Valve decided to fuck all of the good stuff up and exchange it for some nicer graphics and new smoke mechanis to fit the gay comunitey that was asking for a nicer visual experience so that the could have some new male characters with more definde faces to jerk of too. Fuck you valve and all you fagots for ruining my beautiful game.

With no smile no respect and no greetings. 
SUCK ME UP",0.6707013845443726,positive,0.6707013845443726,0,2025-09-10 18:45:55+00,2025-09-18 15:38:30.287922+00
1172620,Sea of Thieves,I've played 176 hours of this game in 3 weeks and it still hasn't got boring because there is so much to do that it would take 4000 hours on average to do everything,0.5322074294090271,positive,0.5322074294090271,0,2025-09-13 12:53:40+00,2025-09-18 15:38:30.395694+00
730,Counter-Strike 2,"many walller and toxic game not family friendly,plisssssssssssss fixxxx match and ban walllerrrrrrrrrrrrrr",-0.9190400838851929,negative,0.9190400838851929,0,2025-09-10 15:10:22+00,2025-09-18 15:38:30.536712+00
1172620,Sea of Thieves,"Зависит от того, чего именно вы ищете в игре. Мне очень нравится сама концепция и игровой цикл — всегда есть чем заняться. Но! Если вы не фанат шутеров от первого лица, то я бы не советовал играть в эту игру в одиночку. Тут крайне важно иметь друзей, с которыми можно играть. Иначе вы быстро окажетесь в ситуации, где нужно бесконечно гриндить соло, начнёте скучать и будете вынуждены серьёзно прокачивать навыки PVP.

Если же вы любите FPS и хотите играть в одиночку, то вас ждёт огромное количество PVP-механик: гарпуны, пушки, абордаж, прыжки с пушек, абордаж через воду, удары мечом с рывка — и список можно продолжать. В таком случае игра может показаться вам очень интересной. Лично у меня игра соло быстро вызывает выгорание: нет того веселья, когда можно пошутить с друзьями, расслабиться и относиться к добыче менее серьёзно, получая удовольствие от процесса.

Что касается обновлений и активности игры — разработчики внимательно следят за реакцией сообщества, прислушиваются к мнению игроков, не боятся менять или убирать механики. Игра по-прежнему жива и чувствует себя отлично.",0,neutral,0.7909460067749023,0,2025-09-12 23:59:45+00,2025-09-18 15:38:31.371262+00
730,Counter-Strike 2,"Good game, but the community is full of pathetic, jobless losers who act like losing a round is some personal assault on their already-disgraced, overused mother. Bunch of keyboard warriors crying through their worthless lives.",-0.9493451118469238,negative,0.9493451118469238,0,2025-09-10 12:16:15+00,2025-09-18 15:38:31.473593+00
730,Counter-Strike 2,good  game but soo many fucking cheaters and vac doesnt do anything,-0.9252577424049377,negative,0.9252577424049377,0,2025-09-10 08:07:26+00,2025-09-18 15:38:31.546316+00
1172620,Sea of Thieves,"The draw is definitely playing with friends. Playing solo is fine, the environments are pretty, and there isn't a lot of danger except for the odd raider or two (that you can easily avoid), but it's kind of boring. My only complaint is with the try-hard players who immediately kill all other players on site and don't engage in casual conversation. They also tend to camp out delivery spots on outposts to kill people turning in their loot. I know it's a pirate game, but it can be kind of frustrating when you're playing solo and can easily be ganged up on, losing hours of progress. Other than that it's fine. I wouldn't say $40 worth tho, especially since there are a lot of microtransactions.",0,neutral,0.42002466320991516,0,2025-09-12 14:50:02+00,2025-09-18 15:38:31.75784+00
1172620,Sea of Thieves,L + ratio + plundered + no wenches + ship sunken + you have scurvy + ziplined + kraken'd + died to siren queen multiple times + reaper's bones member + can't handle milk + cannoned + megalodon'd + get cannoned + no emissary + dogless + can't loot reaper's bones ships + no skins + no clothes + locked in brig + no crew + no blunderbuss + gunpowdered yourself + dropped full barrels + dropped villianous coral skull + no doubloons + no ancient coins + no gold + using eye of reach with no funny skin + screaming in proximity chat,-0.8314676284790039,negative,0.8314676284790039,0,2025-09-12 08:30:00+00,2025-09-18 15:39:01.969476+00
730,Counter-Strike 2,"the matchmaking system is the worst thing ever.
if you are a noob be ready to play against veterans every single game.",-0.9110543727874756,negative,0.9110543727874756,0,2025-09-10 05:03:19+00,2025-09-18 15:39:02.05916+00
1172620,Sea of Thieves,"---{ Graphics }---
☐ You forget what reality is
☑ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☐ Workable
☑ Big
☐ Will eat 15% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☑ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☑ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☑ Some lore
☐ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☐ Long
☑ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☑ 9
☐ 10
",0,neutral,0.6110355257987976,0,2025-09-12 02:08:35+00,2025-09-18 15:39:02.851523+00
730,Counter-Strike 2,"dogshit development. poorly optimized game not worth dumping 1000's of hours when the game runs like absolute shit half the time, tm8s are ass, cheater heaven, dog shit devs, game crashes, timeouts every 1 minute, ugly shit blue rarity skins, dogshit rng, terrible hit reg, no cache, bad game.",-0.9571627974510193,negative,0.9571627974510193,0,2025-09-10 04:47:41+00,2025-09-18 15:39:02.997548+00
1172620,Sea of Thieves,"i like it but i really want the game to have three bigger ships one with 3 floors and two floors of canons and other with three floors of canons and one that is fast and has a lot of power
",0.7882276773452759,positive,0.7882276773452759,0,2025-09-12 01:26:21+00,2025-09-18 15:39:03.117374+00
730,Counter-Strike 2,"Lots of Hackers, Lots of Trolls, Lots of Cases and Hard Stuck Silver. I love this game as if it were my child.",0.828442394733429,positive,0.828442394733429,0,2025-09-10 02:19:11+00,2025-09-18 15:39:03.24527+00
1172620,Sea of Thieves,Doing the glitter beard achievement is an excellent example of how nice the community really can be.,0.9761810898780823,positive,0.9761810898780823,0,2025-09-11 06:22:52+00,2025-09-18 15:39:03.341177+00
730,Counter-Strike 2,Very fun game. Anti cheat to the max so you can expect 5/7 cheaters every game! every russian will melt your mental health and i believe many players has a gambling addiction 10/10,0.7463333606719971,positive,0.7463333606719971,0,2025-09-09 20:00:56+00,2025-09-18 15:39:03.47344+00
730,Counter-Strike 2,I have over 1k hours on my 2 accounts and the game is getting more filled with cheaters every day. Good game for learning russian!,-0.4524281620979309,negative,0.4524281620979309,0,2025-09-09 16:02:47+00,2025-09-18 15:39:03.578287+00
1172620,Sea of Thieves,"one of my most played games on steam, but keeps crashing and im mad butthurt. 
fun game otherwise, except when its not.",-0.894512414932251,negative,0.894512414932251,0,2025-09-11 00:41:22+00,2025-09-18 15:39:03.685159+00
730,Counter-Strike 2,Cool game but it would be better if VAC detected more cheaters.,-0.345184326171875,negative,0.345184326171875,0,2025-09-09 12:33:41+00,2025-09-18 15:39:33.812363+00
730,Counter-Strike 2,Very great game honestly VAC antcheat is also very good i havent seen any cheaters fr,0.9653441309928894,positive,0.9653441309928894,0,2025-09-09 06:51:21+00,2025-09-18 15:39:33.885938+00
1172620,Sea of Thieves,"Surprised this game is still up when PvP is completely ass, ever since the removal of arena the Pvp has died out. The game is full of game breaking bugs which just makes it unfun to play not to mention the lack of content in seasonal updates. DONT BUY THIS GAME, its shit",-0.9571985006332397,negative,0.9571985006332397,0,2025-09-10 17:26:21+00,2025-09-18 15:39:33.997241+00
730,Counter-Strike 2,"The cheating in this game is wild.  Game is geared towards new skins and not fixing the game.  Been playing CS for 16yrs and I think this game has finally ruined the experience for me. Hit markers are awful, server issues, cheating, no existing VAC, no real support. Game is not optimized in any way. Full of glitches. I don't understand how you can take a game like CSGO and then remake it and CS2 is the result of that. It's not an improvement.",-0.9445617198944092,negative,0.9445617198944092,0,2025-09-08 22:51:20+00,2025-09-18 15:39:34.151352+00
1172620,Sea of Thieves,Super fun sandbox game. I've never super loved the actual content but the vibes are immaculate and hunting down other ships is super fun thanks to prox chat. Really fun experience if you have friends to play with. brig superiority,0.9783222079277039,positive,0.9783222079277039,0,2025-09-10 06:06:12+00,2025-09-18 15:39:34.275441+00
730,Counter-Strike 2,"This fking game is unbelivable u start a game u carrying, you are top fragger and all that for nothing bcs my team are most autistic creatures in the world somethimes i just wanna cry when i see my teamates. Spend half of my life on this game and alwaya same. Even anticheat doesnt working u lost 2 games in a row and then third game enemy team has waller, i would kill myself what the f is this shit. Motherfucking tetris have better anticheat that this. And hitboxes are just sooo fucked up that is unbelivable u shot a guy whit awp in chest, and guess what that mf is still alive and he kills u . And thats not even the worst part, the deley in this game is unbelivable u shot a guy in head after 1 second game register the shot and the guy die . But most of the time u wont hit anything bcs of the shitty hitboxes so dont worry. Yesterday i was playing i was shooting a guy and he was shooting me, i go behinde wall, i die behinde wall, how idk, why, idk, why i still play this, idk. This is just some gayassshit simulator that wants u to spend money and sold your soul to valve. Cs 1.6 and cs go are perfect and then this shit came out and ruined everything, this shit was supposed to be still in beta. PLS VALVE ADD NEW UPDATES THE IQ TEST UPDATE EVERYONE BELOW 100 CANT PLAY THIS GAME PLS ADD THAT. I swear my teamates have more chromosomes than stars in universe. Thats it only good thing about this game is graphics but if u wanna go pro and stard playing on 4:3, graphics are shit to. Pls start working on this gay game : )",-0.93275386095047,negative,0.93275386095047,0,2025-09-08 22:15:20+00,2025-09-18 15:39:34.803274+00
1172620,Sea of Thieves,"This game kept me sane during the 2020 pandemic. I originally had it for Xbox, now I came back in 2025 on Steam. Good old memories, still the same fun with friends.",0.9658384323120117,positive,0.9658384323120117,0,2025-09-09 20:57:09+00,2025-09-18 15:39:34.90579+00
730,Counter-Strike 2,sometimes nice sometimes good sometimes unlucky sometimes get baited sometimes get fishy sometimes worse sometimes clip by hackers sometimes wallers sometimes everything. thank you,0,neutral,0.42109715938568115,0,2025-09-08 16:52:51+00,2025-09-18 15:39:34.996585+00
1172620,Sea of Thieves,"You most definitely need at least one friend to cop this game and play it with, but when you then play together, you can grind towards a new ship together in various ways or just chill and play some music or evn fight other players! I think this game has something for everyone aslong as you have a friend or two joining in on the adventure!",0.8663724660873413,positive,0.8663724660873413,0,2025-09-09 20:31:20+00,2025-09-18 15:39:35.143629+00
1172620,Sea of Thieves,Fantastic game to play with friends. You can have some of the deepest conversations while sailings the seas. 10/10.,0.9872020483016968,positive,0.9872020483016968,0,2025-09-09 18:10:58+00,2025-09-18 15:39:35.240155+00
730,Counter-Strike 2,Very nice and active game but if i can say smth real abt it it will be that cheaters are very commun sadly but the vast majority of people that play this game are actually really nice and friendlly(not talking about russians).In conclusion this game is worth investing in its prime enabling proces.,0.9218005537986755,positive,0.9218005537986755,0,2025-09-08 12:31:59+00,2025-09-18 15:40:05.393516+00
1172620,Sea of Thieves,"Not for the weak or sensitive player, expect epic battles massive losses to other pirates , glory and death",-0.8019726276397705,negative,0.8019726276397705,0,2025-09-09 13:28:02+00,2025-09-18 15:40:05.476869+00
730,Counter-Strike 2,"nice game but too many hacker. act like pro player, but still using wallhack..",-0.8673790097236633,negative,0.8673790097236633,0,2025-09-08 05:02:53+00,2025-09-18 15:40:05.549383+00
1172620,Sea of Thieves,"i've played it for long on xbox gamepass, now that i have it on steam it's even more exciting.
the game is excellent the graphics are cartoony and perfect tho there are too many tryhards so it's not much of a beginner friendly game. also toxicity is often a problem. i have trouble finding nice people in 2025",0.9148602485656738,positive,0.9148602485656738,0,2025-09-08 19:50:41+00,2025-09-18 15:40:05.675318+00
730,Counter-Strike 2,"My friend actually showed me this game when i was new to pc said it would be a great introduction game to pc gaming and boy was he right, he's no longer with us because of said decision but I'm still here inv my friends to join the gambling culture and getting slammed in sweaty quickplay lobbies",0.6726061701774597,positive,0.6726061701774597,0,2025-09-08 04:55:07+00,2025-09-18 15:40:05.802583+00
1172620,Sea of Thieves,"awesome sauce game, super fun with friends. I'd recommend playing it with 2-3 friends for the best experience!",0.9901304841041565,positive,0.9901304841041565,0,2025-09-08 11:15:38+00,2025-09-18 15:40:05.901618+00
730,Counter-Strike 2,"addictive, annoying, repetitive, exploitative items market, toxic community",-0.9321107268333435,negative,0.9321107268333435,0,2025-09-07 21:37:07+00,2025-09-18 15:40:05.986374+00
